Allegany CountyNew York,46091
Bronx CountyNew York,1418207
Broome CountyNew York,190488
Cattaraugus CountyNew York,76117
Cayuga CountyNew York,76576
Chautauqua CountyNew York,126903
Chemung CountyNew York,83456
Chenango CountyNew York,47207
Clinton CountyNew York,80485
Columbia CountyNew York,59461
Cortland CountyNew York,47581
Delaware CountyNew York,44135
Dutchess CountyNew York,294218
Erie CountyNew York,918702
Essex CountyNew York,36885
Franklin CountyNew York,50022
Fulton CountyNew York,53383
Genesee CountyNew York,57280
Greene CountyNew York,47188
Hamilton CountyNew York,4416
Herkimer CountyNew York,61319
Jefferson CountyNew York,109834
Kings CountyNew York,2559903
Lewis CountyNew York,26296
Livingston CountyNew York,62914
Madison CountyNew York,70941
Monroe CountyNew York,741770
Montgomery CountyNew York,49221
Nassau CountyNew York,1356924
New York CountyNew York,1628706
Niagara CountyNew York,209281
Oneida CountyNew York,228671
Onondaga CountyNew York,460528
Ontario CountyNew York,109777
Orange CountyNew York,384940
Orleans CountyNew York,40352
Oswego CountyNew York,117124
Otsego CountyNew York,59493
Putnam CountyNew York,98320
Queens CountyNew York,2253858
Rensselaer CountyNew York,158714
Richmond CountyNew York,476143
Rockland CountyNew York,325789
St. Lawrence CountyNew York,107740
Saratoga CountyNew York,229863
Schenectady CountyNew York,155299
Schoharie CountyNew York,30999
Schuyler CountyNew York,17807
Seneca CountyNew York,34016
Steuben CountyNew York,95379
Suffolk CountyNew York,1476601
Sullivan CountyNew York,75432
Tioga CountyNew York,48203
Tompkins CountyNew York,102180
Ulster CountyNew York,177573
Warren CountyNew York,63944
Washington CountyNew York,61204
Wayne CountyNew York,89918
Westchester CountyNew York,967506
Wyoming CountyNew York,39859
Yates CountyNew York,24913
Alamance CountyNorth Carolina,169509
Alexander CountyNorth Carolina,37497
Alleghany CountyNorth Carolina,11137
Anson CountyNorth Carolina,24446
Ashe CountyNorth Carolina,27203
Avery CountyNorth Carolina,17557
Beaufort CountyNorth Carolina,46994
Bertie CountyNorth Carolina,18947
Bladen CountyNorth Carolina,32722
Brunswick CountyNorth Carolina,142820
Buncombe CountyNorth Carolina,261191
Burke CountyNorth Carolina,90485
Cabarrus CountyNorth Carolina,216453
Caldwell CountyNorth Carolina,82178
Camden CountyNorth Carolina,10867
Carteret CountyNorth Carolina,69473
Caswell CountyNorth Carolina,22604
Catawba CountyNorth Carolina,159551
Chatham CountyNorth Carolina,74470
Cherokee CountyNorth Carolina,28612
Chowan CountyNorth Carolina,13943
Clay CountyNorth Carolina,11231
Cleveland CountyNorth Carolina,97947
Columbus CountyNorth Carolina,55508
Craven CountyNorth Carolina,102139
Cumberland CountyNorth Carolina,335509
Currituck CountyNorth Carolina,27763
Dare CountyNorth Carolina,37009
Davidson CountyNorth Carolina,167609
Davie CountyNorth Carolina,42846
Duplin CountyNorth Carolina,58741
Durham CountyNorth Carolina,321488
Edgecombe CountyNorth Carolina,51472
Forsyth CountyNorth Carolina,382295
Franklin CountyNorth Carolina,69685
Gaston CountyNorth Carolina,224529
Gates CountyNorth Carolina,11562
Graham CountyNorth Carolina,8441
Granville CountyNorth Carolina,60443
Greene CountyNorth Carolina,21069
Guilford CountyNorth Carolina,537174
Halifax CountyNorth Carolina,50010
Harnett CountyNorth Carolina,135976
Haywood CountyNorth Carolina,62317
Henderson CountyNorth Carolina,117417
Hertford CountyNorth Carolina,23677
Hoke CountyNorth Carolina,55234
Hyde CountyNorth Carolina,4937
Iredell CountyNorth Carolina,181806
Jackson CountyNorth Carolina,43938
Johnston CountyNorth Carolina,209339
Jones CountyNorth Carolina,9419
Lee CountyNorth Carolina,61779
Lenoir CountyNorth Carolina,55949
Lincoln CountyNorth Carolina,86111
McDowell CountyNorth Carolina,45756
Macon CountyNorth Carolina,35858
Madison CountyNorth Carolina,21755
Martin CountyNorth Carolina,22440
Mecklenburg CountyNorth Carolina,1110356
Mitchell CountyNorth Carolina,14964
Montgomery CountyNorth Carolina,27173
Moore CountyNorth Carolina,100880
Nash CountyNorth Carolina,94298
New Hanover CountyNorth Carolina,234473
Northampton CountyNorth Carolina,19483
Onslow CountyNorth Carolina,197938
Orange CountyNorth Carolina,148476
Pamlico CountyNorth Carolina,12726
Pasquotank CountyNorth Carolina,39824
Pender CountyNorth Carolina,63060
Perquimans CountyNorth Carolina,13463
Person CountyNorth Carolina,39490
Pitt CountyNorth Carolina,180742
Polk CountyNorth Carolina,20724
Randolph CountyNorth Carolina,143667
Richmond CountyNorth Carolina,44829
Robeson CountyNorth Carolina,130625
Rockingham CountyNorth Carolina,91010
Rowan CountyNorth Carolina,142088
Rutherford CountyNorth Carolina,67029
Sampson CountyNorth Carolina,63531
Scotland CountyNorth Carolina,34823
Stanly CountyNorth Carolina,62806
Stokes CountyNorth Carolina,45591
Surry CountyNorth Carolina,71783
Swain CountyNorth Carolina,14271
Transylvania CountyNorth Carolina,34385
Tyrrell CountyNorth Carolina,4016
Union CountyNorth Carolina,239859
Vance CountyNorth Carolina,44535
Wake CountyNorth Carolina,1111761
Warren CountyNorth Carolina,19731
Washington CountyNorth Carolina,11580
Watauga CountyNorth Carolina,56177
Wayne CountyNorth Carolina,123131
Wilkes CountyNorth Carolina,68412
Wilson CountyNorth Carolina,81801
Yadkin CountyNorth Carolina,37667
Yancey CountyNorth Carolina,18069
Adams CountyNorth Dakota,2216
Barnes CountyNorth Dakota,10415
Benson CountyNorth Dakota,6832
Billings CountyNorth Dakota,928
Bottineau CountyNorth Dakota,6282
Bowman CountyNorth Dakota,3024
Burke CountyNorth Dakota,2115
Burleigh CountyNorth Dakota,95626
Cass CountyNorth Dakota,181923
Cavalier CountyNorth Dakota,3762
Dickey CountyNorth Dakota,4872
Divide CountyNorth Dakota,2264
Dunn CountyNorth Dakota,4424
Eddy CountyNorth Dakota,2287
Emmons CountyNorth Dakota,3241
Foster CountyNorth Dakota,3210
Golden Valley CountyNorth Dakota,1761
Grand Forks CountyNorth Dakota,69451
Grant CountyNorth Dakota,2274
Griggs CountyNorth Dakota,2231
Hettinger CountyNorth Dakota,2499
Kidder CountyNorth Dakota,2480
LaMoure CountyNorth Dakota,4046
Logan CountyNorth Dakota,1850
McHenry CountyNorth Dakota,5745
McIntosh CountyNorth Dakota,2497
McKenzie CountyNorth Dakota,15024
McLean CountyNorth Dakota,9450
Mercer CountyNorth Dakota,8187
Morton CountyNorth Dakota,31364
Mountrail CountyNorth Dakota,10545
Nelson CountyNorth Dakota,2879
Oliver CountyNorth Dakota,1959
Pembina CountyNorth Dakota,6801
Pierce CountyNorth Dakota,3975
Ramsey CountyNorth Dakota,11519
Ransom CountyNorth Dakota,5218
Renville CountyNorth Dakota,2327
Richland CountyNorth Dakota,16177
Rolette CountyNorth Dakota,14176
Sargent CountyNorth Dakota,3898
Sheridan CountyNorth Dakota,1315
Sioux CountyNorth Dakota,4230
Slope CountyNorth Dakota,750
Stark CountyNorth Dakota,31489
Steele CountyNorth Dakota,1890
Stutsman CountyNorth Dakota,20704
Towner CountyNorth Dakota,2189
Traill CountyNorth Dakota,8036
Walsh CountyNorth Dakota,10641
Ward CountyNorth Dakota,67641
Wells CountyNorth Dakota,3834
Williams CountyNorth Dakota,37589
Adams CountyOhio,27698
Allen CountyOhio,102351
Ashland CountyOhio,53484
Ashtabula CountyOhio,97241
Athens CountyOhio,65327
Auglaize CountyOhio,45656
Belmont CountyOhio,67006
Brown CountyOhio,43432
Butler CountyOhio,383134
Carroll CountyOhio,26914
Champaign CountyOhio,38885
Clark CountyOhio,134083
Clermont CountyOhio,206428
Clinton CountyOhio,41968
Columbiana CountyOhio,101883
Coshocton CountyOhio,36600
Crawford CountyOhio,41494
Cuyahoga CountyOhio,1235072
Darke CountyOhio,51113
Defiance CountyOhio,38087
Delaware CountyOhio,209177
Erie CountyOhio,74266
Fairfield CountyOhio,157574
Fayette CountyOhio,28525
Franklin CountyOhio,1316756
Fulton CountyOhio,42126
Gallia CountyOhio,29898
Geauga CountyOhio,93649
Greene CountyOhio,168937
Guernsey CountyOhio,38875
Hamilton CountyOhio,817473
Hancock CountyOhio,75783
Hardin CountyOhio,31365
Harrison CountyOhio,15040
Henry CountyOhio,27006
Highland CountyOhio,43161
Hocking CountyOhio,28264
Holmes CountyOhio,43960
Huron CountyOhio,58266
Jackson CountyOhio,32413
Jefferson CountyOhio,65325
Knox CountyOhio,62322
Lake CountyOhio,230149
Lawrence CountyOhio,59463
Licking CountyOhio,176862
Logan CountyOhio,45672
Lorain CountyOhio,309833
Lucas CountyOhio,428348
Madison CountyOhio,44731
Mahoning CountyOhio,228683
Marion CountyOhio,65093
Medina CountyOhio,179746
Meigs CountyOhio,22907
Mercer CountyOhio,41172
Miami CountyOhio,106987
Monroe CountyOhio,13654
Montgomery CountyOhio,531687
Morgan CountyOhio,14508
Morrow CountyOhio,35328
Muskingum CountyOhio,86215
Noble CountyOhio,14424
Ottawa CountyOhio,40525
Paulding CountyOhio,18672
Perry CountyOhio,36134
Pickaway CountyOhio,58457
Pike CountyOhio,27772
Portage CountyOhio,162466
Preble CountyOhio,40882
Putnam CountyOhio,33861
Richland CountyOhio,121154
Ross CountyOhio,76666
Sandusky CountyOhio,58518
Scioto CountyOhio,75314
Seneca CountyOhio,55178
Shelby CountyOhio,48590
Stark CountyOhio,370606
Summit CountyOhio,541013
Trumbull CountyOhio,197974
Tuscarawas CountyOhio,91987
Union CountyOhio,58988
Van Wert CountyOhio,28275
Vinton CountyOhio,13085
Warren CountyOhio,234602
Washington CountyOhio,59911
Wayne CountyOhio,115710
Williams CountyOhio,36692
Wood CountyOhio,130817
Wyandot CountyOhio,21772
Adair CountyOklahoma,22194
Alfalfa CountyOklahoma,5702
Atoka CountyOklahoma,13758
Beaver CountyOklahoma,5311
Beckham CountyOklahoma,21859
Blaine CountyOklahoma,9429
Bryan CountyOklahoma,47995
Caddo CountyOklahoma,28762
Canadian CountyOklahoma,148306
Carter CountyOklahoma,48111
Cherokee CountyOklahoma,48657
Choctaw CountyOklahoma,14672
Cimarron CountyOklahoma,2137
Cleveland CountyOklahoma,284014
Coal CountyOklahoma,5495
Comanche CountyOklahoma,120749
Cotton CountyOklahoma,5666
Craig CountyOklahoma,14142
Creek CountyOklahoma,71522
Custer CountyOklahoma,29003
Delaware CountyOklahoma,43009
Dewey CountyOklahoma,4891
Ellis CountyOklahoma,3859
Garfield CountyOklahoma,61056
Garvin CountyOklahoma,27711
Grady CountyOklahoma,55834
Grant CountyOklahoma,4333
Greer CountyOklahoma,5712
Harmon CountyOklahoma,2653
Harper CountyOklahoma,3688
Haskell CountyOklahoma,12627
Hughes CountyOklahoma,13279
Jackson CountyOklahoma,24530
Jefferson CountyOklahoma,6002
Johnston CountyOklahoma,11085
Kay CountyOklahoma,43538
Kingfisher CountyOklahoma,15765
Kiowa CountyOklahoma,8708
Latimer CountyOklahoma,10073
Le Flore CountyOklahoma,49853
Lincoln CountyOklahoma,34877
Logan CountyOklahoma,48011
Love CountyOklahoma,10253
McClain CountyOklahoma,40474
McCurtain CountyOklahoma,32832
McIntosh CountyOklahoma,19596
Major CountyOklahoma,7629
Marshall CountyOklahoma,16931
Mayes CountyOklahoma,41100
Murray CountyOklahoma,14073
Muskogee CountyOklahoma,67997
Noble CountyOklahoma,11131
Nowata CountyOklahoma,10076
Okfuskee CountyOklahoma,11993
Oklahoma CountyOklahoma,797434
Okmulgee CountyOklahoma,38465
Osage CountyOklahoma,46963
Ottawa CountyOklahoma,31127
Pawnee CountyOklahoma,16376
Payne CountyOklahoma,81784
Pittsburg CountyOklahoma,43654
Pontotoc CountyOklahoma,38284
Pottawatomie CountyOklahoma,72592
Pushmataha CountyOklahoma,11096
Roger Mills CountyOklahoma,3583
Rogers CountyOklahoma,92459
Seminole CountyOklahoma,24258
Sequoyah CountyOklahoma,41569
Stephens CountyOklahoma,43143
Texas CountyOklahoma,19983
Tillman CountyOklahoma,7250
Tulsa CountyOklahoma,651552
Wagoner CountyOklahoma,81289
Washington CountyOklahoma,51527
Washita CountyOklahoma,10916
Woods CountyOklahoma,8793
Woodward CountyOklahoma,20211
Baker CountyOregon,16124
Benton CountyOregon,93053
Clackamas CountyOregon,418187
Clatsop CountyOregon,40224
Columbia CountyOregon,52354
Coos CountyOregon,64487
Crook CountyOregon,24404
Curry CountyOregon,22925
Deschutes CountyOregon,197692
Douglas CountyOregon,110980
Gilliam CountyOregon,1912
Grant CountyOregon,7199
Harney CountyOregon,7393
Hood River CountyOregon,23382
Jackson CountyOregon,220944
Jefferson CountyOregon,24658
Josephine CountyOregon,87487
Klamath CountyOregon,68238
Lake CountyOregon,7869
Lane CountyOregon,382067
Lincoln CountyOregon,49962
Linn CountyOregon,129749
Malheur CountyOregon,30571
Marion CountyOregon,347818
Morrow CountyOregon,11603
Multnomah CountyOregon,812855
Polk CountyOregon,86085
Sherman CountyOregon,1780
Tillamook CountyOregon,27036
Umatilla CountyOregon,77950
Union CountyOregon,26835
Wallowa CountyOregon,7208
Wasco CountyOregon,26682
Washington CountyOregon,601592
Wheeler CountyOregon,1332
Yamhill CountyOregon,107100
Adams CountyPennsylvania,103009
Allegheny CountyPennsylvania,1216045
Armstrong CountyPennsylvania,64735
Beaver CountyPennsylvania,163929
Bedford CountyPennsylvania,47888
Berks CountyPennsylvania,421164
Blair CountyPennsylvania,121829
Bradford CountyPennsylvania,60323
Bucks CountyPennsylvania,628270
Butler CountyPennsylvania,187853
Cambria CountyPennsylvania,130192
Cameron CountyPennsylvania,4447
Carbon CountyPennsylvania,64182
Centre CountyPennsylvania,162385
Chester CountyPennsylvania,524989
Clarion CountyPennsylvania,38438
Clearfield CountyPennsylvania,79255
Clinton CountyPennsylvania,38632
Columbia CountyPennsylvania,64964
Crawford CountyPennsylvania,84629
Cumberland CountyPennsylvania,253370
Dauphin CountyPennsylvania,278299
Delaware CountyPennsylvania,566747
Elk CountyPennsylvania,29910
Erie CountyPennsylvania,269728
Fayette CountyPennsylvania,129274
Forest CountyPennsylvania,7247
Franklin CountyPennsylvania,155027
Fulton CountyPennsylvania,14530
Greene CountyPennsylvania,36233
Huntingdon CountyPennsylvania,45144
Indiana CountyPennsylvania,84073
Jefferson CountyPennsylvania,43425
Juniata CountyPennsylvania,24763
Lackawanna CountyPennsylvania,209674
Lancaster CountyPennsylvania,545724
Lawrence CountyPennsylvania,85512
Lebanon CountyPennsylvania,141793
Lehigh CountyPennsylvania,369318
Luzerne CountyPennsylvania,317417
Lycoming CountyPennsylvania,113299
McKean CountyPennsylvania,40625
Mercer CountyPennsylvania,109424
Mifflin CountyPennsylvania,46138
Monroe CountyPennsylvania,170271
Montgomery CountyPennsylvania,830915
Montour CountyPennsylvania,18230
Northampton CountyPennsylvania,305285
Northumberland CountyPennsylvania,90843
Perry CountyPennsylvania,46272
Philadelphia CountyPennsylvania,1584064
Pike CountyPennsylvania,55809
Potter CountyPennsylvania,16526
Schuylkill CountyPennsylvania,141359
Snyder CountyPennsylvania,40372
Somerset CountyPennsylvania,73447
Sullivan CountyPennsylvania,6066
Susquehanna CountyPennsylvania,40328
Tioga CountyPennsylvania,40591
Union CountyPennsylvania,44923
Venango CountyPennsylvania,50668
Warren CountyPennsylvania,39191
Washington CountyPennsylvania,206865
Wayne CountyPennsylvania,51361
Westmoreland CountyPennsylvania,348899
Wyoming CountyPennsylvania,26794
York CountyPennsylvania,449058
Bristol CountyRhode Island,48479
Kent CountyRhode Island,164292
Newport CountyRhode Island,82082
Providence CountyRhode Island,638931
Washington CountyRhode Island,125577
Abbeville CountySouth Carolina,24527
Aiken CountySouth Carolina,170872
Allendale CountySouth Carolina,8688
Anderson CountySouth Carolina,202558
Bamberg CountySouth Carolina,14066
Barnwell CountySouth Carolina,20866
Beaufort CountySouth Carolina,192122
Berkeley CountySouth Carolina,227907
Calhoun CountySouth Carolina,14553
Charleston CountySouth Carolina,411406
Cherokee CountySouth Carolina,57300
Chester CountySouth Carolina,32244
Chesterfield CountySouth Carolina,45650
Clarendon CountySouth Carolina,33745
Colleton CountySouth Carolina,37677
Darlington CountySouth Carolina,66618
Dillon CountySouth Carolina,30479
Dorchester CountySouth Carolina,162809
Edgefield CountySouth Carolina,27260
Fairfield CountySouth Carolina,22347
Florence CountySouth Carolina,138293
Georgetown CountySouth Carolina,62680
Greenville CountySouth Carolina,523542
Greenwood CountySouth Carolina,70811
Hampton CountySouth Carolina,19222
Horry CountySouth Carolina,354081
Jasper CountySouth Carolina,30073
Kershaw CountySouth Carolina,66551
Lancaster CountySouth Carolina,98012
Laurens CountySouth Carolina,67493
Lee CountySouth Carolina,16828
Lexington CountySouth Carolina,298750
McCormick CountySouth Carolina,9463
Marion CountySouth Carolina,30657
Marlboro CountySouth Carolina,26118
Newberry CountySouth Carolina,38440
Oconee CountySouth Carolina,79546
Orangeburg CountySouth Carolina,86175
Pickens CountySouth Carolina,126884
Richland CountySouth Carolina,415759
Saluda CountySouth Carolina,20473
Spartanburg CountySouth Carolina,319785
Sumter CountySouth Carolina,106721
Union CountySouth Carolina,27316
Williamsburg CountySouth Carolina,30368
York CountySouth Carolina,280979
Aurora CountySouth Dakota,2751
Beadle CountySouth Dakota,18453
Bennett CountySouth Dakota,3365
Bon Homme CountySouth Dakota,6901
Brookings CountySouth Dakota,35077
Brown CountySouth Dakota,38839
Brule CountySouth Dakota,5297
Buffalo CountySouth Dakota,1962
Butte CountySouth Dakota,10429
Campbell CountySouth Dakota,1376
Charles Mix CountySouth Dakota,9292
Clark CountySouth Dakota,3736
Clay CountySouth Dakota,14070
Codington CountySouth Dakota,28009
Corson CountySouth Dakota,4086
Custer CountySouth Dakota,8972
Davison CountySouth Dakota,19775
Day CountySouth Dakota,5424
Deuel CountySouth Dakota,4351
Dewey CountySouth Dakota,5892
Douglas CountySouth Dakota,2921
Edmunds CountySouth Dakota,3829
Fall River CountySouth Dakota,6713
Faulk CountySouth Dakota,2299
Grant CountySouth Dakota,7052
Gregory CountySouth Dakota,4185
Haakon CountySouth Dakota,1899
Hamlin CountySouth Dakota,6164
Hand CountySouth Dakota,3191
Hanson CountySouth Dakota,3453
Harding CountySouth Dakota,1298
Hughes CountySouth Dakota,17526
Hutchinson CountySouth Dakota,7291
Hyde CountySouth Dakota,1301
Jackson CountySouth Dakota,3344
Jerauld CountySouth Dakota,2013
Jones CountySouth Dakota,903
Kingsbury CountySouth Dakota,4939
Lake CountySouth Dakota,12797
Lawrence CountySouth Dakota,25844
Lincoln CountySouth Dakota,61128
Lyman CountySouth Dakota,3781
McCook CountySouth Dakota,5586
McPherson CountySouth Dakota,2379
Marshall CountySouth Dakota,4935
Meade CountySouth Dakota,28332
Mellette CountySouth Dakota,2061
Miner CountySouth Dakota,2216
Minnehaha CountySouth Dakota,193134
Moody CountySouth Dakota,6576
Oglala Lakota CountySouth Dakota,14177
Pennington CountySouth Dakota,113775
Perkins CountySouth Dakota,2865
Potter CountySouth Dakota,2153
Roberts CountySouth Dakota,10394
Sanborn CountySouth Dakota,2344
Spink CountySouth Dakota,6376
Stanley CountySouth Dakota,3098
Sully CountySouth Dakota,1391
Todd CountySouth Dakota,10177
Tripp CountySouth Dakota,5441
Turner CountySouth Dakota,8384
Union CountySouth Dakota,15932
Walworth CountySouth Dakota,5435
Yankton CountySouth Dakota,22814
Ziebach CountySouth Dakota,2756
Anderson CountyTennessee,76978
Bedford CountyTennessee,49713
Benton CountyTennessee,16160
Bledsoe CountyTennessee,15064
Blount CountyTennessee,133088
Bradley CountyTennessee,108110
Campbell CountyTennessee,39842
Cannon CountyTennessee,14678
Carroll CountyTennessee,27767
Carter CountyTennessee,56391
Cheatham CountyTennessee,40667
Chester CountyTennessee,17297
Claiborne CountyTennessee,31959
Clay CountyTennessee,7615
Cocke CountyTennessee,36004
Coffee CountyTennessee,56520
Crockett CountyTennessee,14230
Cumberland CountyTennessee,60520
Davidson CountyTennessee,694144
Decatur CountyTennessee,11663
DeKalb CountyTennessee,20490
Dickson CountyTennessee,53948
Dyer CountyTennessee,37159
Fayette CountyTennessee,41133
Fentress CountyTennessee,18523
Franklin CountyTennessee,42208
Gibson CountyTennessee,49133
Giles CountyTennessee,29464
Grainger CountyTennessee,23320
Greene CountyTennessee,69069
Grundy CountyTennessee,13427
Hamblen CountyTennessee,64934
Hamilton CountyTennessee,367804
Hancock CountyTennessee,6620
Hardeman CountyTennessee,25050
Hardin CountyTennessee,25652
Hawkins CountyTennessee,56786
Haywood CountyTennessee,17304
Henderson CountyTennessee,28117
Henry CountyTennessee,32345
Hickman CountyTennessee,25178
Houston CountyTennessee,8201
Humphreys CountyTennessee,18582
Jackson CountyTennessee,11786
Jefferson CountyTennessee,54495
Johnson CountyTennessee,17788
Knox CountyTennessee,470313
Lake CountyTennessee,7016
Lauderdale CountyTennessee,25633
Lawrence CountyTennessee,44142
Lewis CountyTennessee,12268
Lincoln CountyTennessee,34366
Loudon CountyTennessee,54068
McMinn CountyTennessee,53794
McNairy CountyTennessee,25694
Macon CountyTennessee,24602
Madison CountyTennessee,97984
Marion CountyTennessee,28907
Marshall CountyTennessee,34375
Maury CountyTennessee,96387
Meigs CountyTennessee,12422
Monroe CountyTennessee,46545
Montgomery CountyTennessee,208993
Moore CountyTennessee,6488
Morgan CountyTennessee,21403
Obion CountyTennessee,30069
Overton CountyTennessee,22241
Perry CountyTennessee,8076
Pickett CountyTennessee,5048
Polk CountyTennessee,16832
Putnam CountyTennessee,80245
Rhea CountyTennessee,33167
Roane CountyTennessee,53382
Robertson CountyTennessee,71813
Rutherford CountyTennessee,332285
Scott CountyTennessee,22068
Sequatchie CountyTennessee,15026
Sevier CountyTennessee,98250
Shelby CountyTennessee,937166
Smith CountyTennessee,20157
Stewart CountyTennessee,13715
Sullivan CountyTennessee,158348
Sumner CountyTennessee,191283
Tipton CountyTennessee,61599
Trousdale CountyTennessee,11284
Unicoi CountyTennessee,17883
Union CountyTennessee,19972
Van Buren CountyTennessee,5872
Warren CountyTennessee,41277
Washington CountyTennessee,129375
Wayne CountyTennessee,16673
Weakley CountyTennessee,33328
White CountyTennessee,27345
Williamson CountyTennessee,238412
Wilson CountyTennessee,144657
Anderson CountyTexas,57735
Andrews CountyTexas,18705
Angelina CountyTexas,86715
Aransas CountyTexas,23510
Archer CountyTexas,8553
Armstrong CountyTexas,1887
Atascosa CountyTexas,51153
Austin CountyTexas,30032
Bailey CountyTexas,7000
Bandera CountyTexas,23112
Bastrop CountyTexas,88723
Baylor CountyTexas,3509
Bee CountyTexas,32565
Bell CountyTexas,362924
Bexar CountyTexas,2003554
Blanco CountyTexas,11931
Borden CountyTexas,654
Bosque CountyTexas,18685
Bowie CountyTexas,93245
Brazoria CountyTexas,374264
Brazos CountyTexas,229211
Brewster CountyTexas,9203
Briscoe CountyTexas,1546
Brooks CountyTexas,7093
Brown CountyTexas,37864
Burleson CountyTexas,18443
Burnet CountyTexas,48155
Caldwell CountyTexas,43664
Calhoun CountyTexas,21290
Callahan CountyTexas,13943
Cameron CountyTexas,423163
Camp CountyTexas,13094
Carson CountyTexas,5926
Cass CountyTexas,30026
Castro CountyTexas,7530
Chambers CountyTexas,43837
Cherokee CountyTexas,52646
Childress CountyTexas,7306
Clay CountyTexas,10471
Cochran CountyTexas,2853
Coke CountyTexas,3387
Coleman CountyTexas,8175
Collin CountyTexas,1034730
Collingsworth CountyTexas,2920
Colorado CountyTexas,21493
Comal CountyTexas,156209
Comanche CountyTexas,13635
Concho CountyTexas,2726
Cooke CountyTexas,41257
Coryell CountyTexas,75951
Cottle CountyTexas,1398
Crane CountyTexas,4797
Crockett CountyTexas,3464
Crosby CountyTexas,5737
Culberson CountyTexas,2171
Dallam CountyTexas,7287
Dallas CountyTexas,2635516
Dawson CountyTexas,12728
Deaf Smith CountyTexas,18546
Delta CountyTexas,5331
Denton CountyTexas,887207
DeWitt CountyTexas,20160
Dickens CountyTexas,2211
Dimmit CountyTexas,10124
Donley CountyTexas,3278
Duval CountyTexas,11157
Eastland CountyTexas,18360
Ector CountyTexas,166223
Edwards CountyTexas,1932
Ellis CountyTexas,184826
El Paso CountyTexas,839238
Erath CountyTexas,42698
Falls CountyTexas,17297
Fannin CountyTexas,35514
Fayette CountyTexas,25346
Fisher CountyTexas,3830
Floyd CountyTexas,5712
Foard CountyTexas,1155
Fort Bend CountyTexas,811688
Franklin CountyTexas,10725
Freestone CountyTexas,19717
Frio CountyTexas,20306
Gaines CountyTexas,21492
Galveston CountyTexas,342139
Garza CountyTexas,6229
Gillespie CountyTexas,26988
Glasscock CountyTexas,1409
Goliad CountyTexas,7658
Gonzales CountyTexas,20837
Gray CountyTexas,21886
Grayson CountyTexas,136212
Gregg CountyTexas,123945
Grimes CountyTexas,28880
Guadalupe CountyTexas,166847
Hale CountyTexas,33406
Hall CountyTexas,2964
Hamilton CountyTexas,8461
Hansford CountyTexas,5399
Hardeman CountyTexas,3933
Hardin CountyTexas,57602
Harris CountyTexas,4713325
Harrison CountyTexas,66553
Hartley CountyTexas,5576
Haskell CountyTexas,5658
Hays CountyTexas,230191
Hemphill CountyTexas,3819
Henderson CountyTexas,82737
Hidalgo CountyTexas,868707
Hill CountyTexas,36649
Hockley CountyTexas,23021
Hood CountyTexas,61643
Hopkins CountyTexas,37084
Houston CountyTexas,22968
Howard CountyTexas,36664
Hudspeth CountyTexas,4886
Hunt CountyTexas,98594
Hutchinson CountyTexas,20938
Irion CountyTexas,1536
Jack CountyTexas,8935
Jackson CountyTexas,14760
Jasper CountyTexas,35529
Jeff Davis CountyTexas,2274
Jefferson CountyTexas,251565
Jim Hogg CountyTexas,5200
Jim Wells CountyTexas,40482
Johnson CountyTexas,175817
Jones CountyTexas,20083
Karnes CountyTexas,15601
Kaufman CountyTexas,136154
Kendall CountyTexas,47431
Kenedy CountyTexas,404
Kent CountyTexas,762
Kerr CountyTexas,52600
Kimble CountyTexas,4337
King CountyTexas,272
Kinney CountyTexas,3667
Kleberg CountyTexas,30680
Knox CountyTexas,3664
Lamar CountyTexas,49859
Lamb CountyTexas,12893
Lampasas CountyTexas,21428
La Salle CountyTexas,7520
Lavaca CountyTexas,20154
Lee CountyTexas,17239
Leon CountyTexas,17404
Liberty CountyTexas,88219
Limestone CountyTexas,23437
Lipscomb CountyTexas,3233
Live Oak CountyTexas,12207
Llano CountyTexas,21795
Loving CountyTexas,169
Lubbock CountyTexas,310569
Lynn CountyTexas,5951
McCulloch CountyTexas,7984
McLennan CountyTexas,256623
McMullen CountyTexas,743
Madison CountyTexas,14284
Marion CountyTexas,9854
Martin CountyTexas,5771
Mason CountyTexas,4274
Matagorda CountyTexas,36643
Maverick CountyTexas,58722
Medina CountyTexas,51584
Menard CountyTexas,2138
Midland CountyTexas,176832
Milam CountyTexas,24823
Mills CountyTexas,4873
Mitchell CountyTexas,8545
Montague CountyTexas,19818
Montgomery CountyTexas,607391
Moore CountyTexas,20940
Morris CountyTexas,12388
Motley CountyTexas,1200
Nacogdoches CountyTexas,65204
Navarro CountyTexas,50113
Newton CountyTexas,13595
Nolan CountyTexas,14714
Nueces CountyTexas,362294
Ochiltree CountyTexas,9836
Oldham CountyTexas,2112
Orange CountyTexas,83396
Palo Pinto CountyTexas,29189
Panola CountyTexas,23194
Parker CountyTexas,142878
Parmer CountyTexas,9605
Pecos CountyTexas,15823
Polk CountyTexas,51353
Potter CountyTexas,117415
Presidio CountyTexas,6704
Rains CountyTexas,12514
Randall CountyTexas,137713
Reagan CountyTexas,3849
Real CountyTexas,3452
Red River CountyTexas,12023
Reeves CountyTexas,15976
Refugio CountyTexas,6948
Roberts CountyTexas,854
Robertson CountyTexas,17074
Rockwall CountyTexas,104915
Runnels CountyTexas,10264
Rusk CountyTexas,54406
Sabine CountyTexas,10542
San Augustine CountyTexas,8237
San Jacinto CountyTexas,28859
